"V1","V2"
-111.49,41.36
-111.51,41.86
-111.05,40.85
-111.07,40.89
-111.22,40.67
-111.21,40.16
-111.82,40.99
-111.81,40.97
-111.62,40.43
-111.36,40.19
-111.26,40.3
-111.09,40.36
-111.72,40.87
-111.66,40.56
-111.1,40.61
-111.63,40.76
-111.12,40.79
-111.53,40.62
-111.58,40.6
-111.71,40.84
-111.64,40.66
-111.81,40.93
-111.76,40.83
-111.61,40.28
-111.32,39.68
-111.3,39.61
-111.43,39.31
-111.45,39.3
-111.49,39.32
-111.51,39.14
-111.56,39.14
-111.47,39.05
-111.28,39.87
-111.25,39.89
-111.27,39.45
-111.25,39.42
-111.44,39.13
-111.35,39.13
-111.52,39.24
-111.73,39.5
-111.58,39.01
-111.63,39.93
-111.68,38.77
-111.69,38.79
-111.77,38.5
-111.6,38.68
-111.48,38.21
-111.68,38.8
-111.34,38.05
-111.88,37.84
-111.83,37.97
-111.74,35.27
-111.65,35.34
-111.84,35.07
-111.52,34.94
-111.41,34.75
-111.41,34.46
-111.01,34.37
-111.51,34.97
-111.61,34.86
-112.76,48.06
-112.82,47.92
-112.79,47.92
-112.73,47.08
-112.6,47.06
-112.81,47.45
-112.26,46.36
-112.19,46.44
-112.51,46.84
-112.52,45.8
-112.96,45.41
-112.06,44.79
-112.98,44.47
-112.48,42.76
-112.13,42.26
-112.25,40.46
-112.24,40.44
-112.61,40.49
-112.17,40.57
-112.41,39.94
-112.33,39.35
-112.02,38.51
-112.01,38.5
-112.39,38.48
-112.36,38.3
-112.44,38.3
-112.25,38.88
-112.17,38.07
-112.9,37.58
-112.58,37.49
-112.51,37.49
-112.65,37.7
-112.78,37.75
-112.74,37.66
-112.86,37.68
-112.92,37.6
-112.84,37.57
-112.27,37.52
-112.06,35.26
-112.15,35.14
-113.86,48.8
-113.94,48.43
-113.95,48.16
-113.33,48.3
-113.67,48.8
-113.76,47.27
-113.78,47.43
-113.96,47.68
-114,47.68
-113.93,47
-113.77,46.24
-113.43,46.41
-113.28,46.87
-113.39,46.47
-113.31,46.13
-113.32,46.88
-113.85,46.18
-113.16,46.27
-113.13,46.1
-113.5,45.17
-113.95,45.67
-113.58,45.17
-113.97,45.69
-113.33,45.88
-113.4,44.41
-113.84,44.85
-113.32,44.44
-113.44,44.99
-113.47,44.02
-113.94,43.74
-113.93,43.61
-113.97,43.63
-113.83,43.73
-113.62,42.32
-113.41,41.92
-113.4,37.51
-113.85,37.49
-113.05,37.53
-113.94,37.5
-113.46,37.4
-114.77,48.91
-114.86,48.91
-114.84,48.31
-114.35,47.98
-114.33,47.18
-114.63,46.47
-114.58,46.63
-114.51,46.14
-114.45,46.14
-114.48,45.73
-114.49,44.47
-114.27,44.84
-114.21,43.86
-114.26,43.82
-114.85,43.8
-114.67,43.6
-114.83,43.48
-114.71,43.87
-114.16,43.71
-114.67,43.88
-114.42,43.77
-114.19,42.16
-114.29,42.18
-115.03,41.57
-114.65,39.46
-114.62,39.32
-114.96,39.13
-114.24,39.23
-114.61,39.16
-114.9,39.09
-114.63,39.56
-114.31,39.01
-115.95,48.97
-115.82,48.98
-115.45,48.57
-115.62,48.13
-115.71,47.46
-115.82,47.56
-115.96,47.07
-115.78,47.53
-115.74,46.57
-115.8,46.49
-115.63,46.48
-115.29,46.56
-115.03,46.98
-115.97,45.19
-115.23,45.7
-115.79,44.63
-115.56,44.54
-115.66,44.29
-115.44,44.05
-115.23,44.3
-115.67,43.93
-115.24,43.76
-115.44,43.63
-115.57,43.51
-115.35,43.27
-115.27,43.95
-115,42.01
-115.45,41.83
-115.47,41.74
-115.69,41.76
-116.03,41.23
-115.25,41.87
-115.45,41.41
-115.86,41.89
-115.32,41.66
-115.2,40.89
-115.38,40.65
-115.53,40.38
-115.53,40.28
-115.1,40.94
-115.17,40.98
-115.84,39.56
-115.98,39.45
-115.38,38.95
-115.42,39
-115.7,36.32
-115.68,36.31
-115.63,36.25
-116.23,48.06
-116.07,48.31
-116.64,48.37
-116.76,48.89
-116.46,48.72
-116.27,47.15
-116.34,46.95
-116.85,46.81
-116.12,46.84
-116.45,45.07
-116.13,45.04
-116.25,44.77
-116.98,44.61
-116.14,44.95
-116.34,44.38
-116.09,44.79
-116.1,43.76
-116.85,43.29
-116.9,42.76
-116.56,42.6
-116.01,41.55
-116.8,41.27
-116.01,41.53
-116.03,41.78
-116.07,41.67
-116.34,41.32
-116.1,41.82
-116.98,41.34
-116.86,40.36
-117.18,48.69
-117.09,47.88
-117.04,47.86
-117.54,46.18
-117.85,46.12
-117.39,46.24
-117.19,45.21
-117.69,45.27
-117.55,45.08
-117.17,45
-117.17,45.27
-117.95,45.98
-117.53,41.75
-117.63,41.52
-117.57,41.67
-117.59,40.88
-117.11,39.29
-118.46,48.19
-118.4,48.86
-118.99,48.95
-118.45,45.56
-118.85,45.27
-118.55,45.19
-118.22,45.15
-118.11,45.7
-118.47,45.36
-118.15,45.07
-118.11,44.87
-118.19,44.83
-118.31,44.76
-118.43,44.66
-118.52,44.25
-118.64,44.21
-118.84,44.01
-118.69,42.75
-118.63,42.71
-118.19,41.97
-119,41.49
-119.84,48.66
-119.87,48.59
-119.08,48.36
-119.25,45.19
-119.5,45.11
-119.93,44.45
-119.02,44.26
-119.54,43.95
-119.9,39.16
-119.94,39.46
-119.94,38.85
-119.92,38.61
-119.63,38.51
-119.6,38.31
-119.37,38.44
-119.8,38.55
-119.61,38.28
-119.82,38.67
-119.61,38.67
-119.89,38.72
-119.96,38.68
-119.99,38.69
-120.66,48.72
-120.99,48.53
-120.74,48.52
-120.92,48.44
-120.92,48.2
-120.78,48.57
-120.85,48.07
-120.68,47.35
-120.37,47.29
-120.49,47.28
-120.57,47.99
-120.29,47.23
-120.68,45.99
-120.81,45.99
-120.33,44.43
-120.8,42.7
-120.83,42.32
-120.84,42.13
-120.95,42.64
-120.72,41.99
-120.75,41.89
-120.3,41.58
-120.18,41.99
-120.79,41.24
-120.28,39.49
-120.29,39.45
-120.31,39.43
-120.18,39.3
-120.15,39.17
-120.26,39.19
-120.37,39.33
-120.13,39
-120.08,38.85
-120.05,38.93
-121.26,48.88
-121.7,48.76
-121.79,48.87
-121.91,48.69
-121.08,48.98
-121.93,48.82
-121.09,47.75
-121.09,47.54
-121.34,47.27
-121.6,47.3
-121.47,47.33
-121.57,47.36
-121.42,47.16
-121.67,47.28
-121.7,47.78
-121.78,47.2
-121.06,47.38
-121.44,47.37
-121.47,47.28
-121.61,47.68
-121.59,47.07
-121.94,47.04
-121.17,46.55
-121.76,46.09
-121.51,46.35
-121.48,46.91
-121.93,46.18
-121.96,46.27
-121.38,46.64
-121.39,46.62
-121.75,46.78
-121.33,46.81
-121.08,46.36
-121.95,46.93
-121.96,46.1
-121.83,46.64
-121.94,46.32
-121.7,45.62
-121.7,45.46
-121.72,45.32
-121.69,45.19
-121.75,45.1
-121.93,45.04
-121.86,45.43
-121.74,45.25
-121.97,44.59
-121.95,44.44
-121.86,44.42
-121.87,44.21
-121.64,44.14
-121.98,43.51
-121.18,42.96
-121.95,43.8
-121.81,43.23
-121.43,42.69
-121.13,42.21
-121.68,42.41
-121.98,42.79
-122.15,46.15
-122.25,46.19
-122.18,46.26
-122.18,46.16
-122.22,45.9
-122,45.55
-122.03,45.45
-122.17,44.39
-122.09,44.52
-122.23,44.61
-122.09,44.33
-122.04,44.3
-122.06,43.59
-122.12,43.61
-122.21,43.66
-122.14,43.45
-122.14,43.19
-122.57,43.67
-122.03,43.9
-122.43,43.23
-122.17,42.87
-122.23,42.44
-122.27,42.41
-122.35,42.38
-122.85,42.05
-122.18,42.53
-122.37,42.22
-122.14,42.7
-123.03,47.76
-123.08,47.87
-123.43,47.94
-123.46,47.71
-123.37,45.54
-123.3,45.53
-123.28,45.25
-123.2,42.72
-123.34,42.08
-102.6881,38.07
-107.7264,39.5264
-104.6575,39.8328
-102.2842,39.2447
-102.6139,37.2833
-109.0614,35.6575
-101.5053,36.6817
-106.7414,32.6136
-117.6003,34.0561
-111.6664,35.1442
-116.1594,33.6267
-114.3942,32.8356
-117.1394,32.8158
-115.5786,32.8342
-118.2117,34.7411
-116.0278,36.6206
-111.4478,36.9261
-116.4681,32.6261
-118.3342,33.9228
-116.0056,39.6014
-117.4386,33.9519
-117.2794,33.1281
-111.9106,33.6228
-112.1547,35.9461
-81.3819,35.7425
-88.9167,35.5931
-82.5375,35.4319
-83.6528,32.6847
-88.7719,37.0683
-81.9633,33.3644
-81.21,32.13
-84.2486,36.0028
-85.0814,35.9508
-86.7861,34.6439
-82.555,38.365
-87.3089,39.4519
-82.2203,34.8831
-81.1231,37.7836
-83.3131,37.5908
-86.6167,39.1333
-87.4194,36.6239
-94.7117,32.3847
-96.3647,30.5892
-97.65,38.8
-97.0189,32.8978
-97.4425,37.6544
-99.12,35.21
-89.5706,37.2253
-93.2158,30.125
-90.0778,32.3206
-92.2183,38.8169
-94.7306,39.2972
-98.4172,34.5583
-92.2619,34.8364
-90.6464,35.8311
-98.5528,37.2839
-93.06,34.29
-97.0894,36.1625
-97.2211,37.7461
-97.1989,33.2061
-93.1833,38.7042
-95.5042,37.3278
-98.2353,30.7406
-114.4564,42.7267
-119.2611,45.8258
-114.215,44.5228
-113.5561,43.4622
-122.8611,45.7728
-75.985,42.1997
-78.8339,40.3161
-78.6403,41.8031
-73.1017,40.7939
-78.8989,41.1783
-89.4653,45.6308
-83.0781,40.0781
-68.3133,47.2856
-87.9381,42.595
-82.1794,41.3461
-84.0267,40.7083
-81.4236,40.4719
-81.6836,41.5175
-84.7014,45.0133
-82.4625,40.0228
-81.9914,26.9172
-81.325,28.4339
-82.2756,29.6919
-82.4544,28.4736
-81.8097,28.8208
-85.0333,29.7333
-81.0483,29.1828
-81.8614,26.585
-81.7522,24.555
-80.6439,28.1011
-80.3164,25.7906
-81.3331,28.5453
-82.5403,27.9619
-80.42,27.6511
-80.0994,26.6847
-80.1536,26.0719
-81.2436,28.7797
-82.5586,27.4014
-81.7542,28.0622
-80.1708,26.1969
-81.755,26.5361
-80.3767,27.4981
-81.0517,24.7258
-81.7753,26.1522
-97.6542,26.2281
-96.9303,28.8614
-90.2511,29.9933
-94.0206,29.9506
-95.2819,29.6381
-97.4186,25.9156
-98.4839,29.5442
-94.8592,29.2733
-97.5108,27.7839
-96.2536,28.7247
-99.2183,28.4567
-97.3458,26.1658
-95.36,29.98
-99.1742,29.36
-91.5256,29.5622
-98.4719,29.3389
-95.2417,29.5189
-95.4619,29.1097
-95.6564,29.6222
-78.7819,35.8922
-79.9433,36.0969
-74.4242,39.3792
-79.3361,36.5728
-79.2067,37.3208
-77.9844,39.4019
-79.9164,39.6428
-76.1922,36.9033
-75.2311,39.8683
-77.3203,37.505
-79.9742,37.3169
-77.0342,38.8483
-79.7239,34.1853
-77.8997,34.2675
-76.2833,36.95
-76.4667,38.9833
-75.3592,38.6892
-75.7,35.9172
-76.0333,36.8167
-79.0592,34.6081
-75.6008,39.6728
-79.9319,32.78
-76.175,36.2606
-85.6636,38.2281
-89.2531,31.2819
-85.4497,31.3214
-88.7442,32.3347
-81.59,38.3794
-82.5067,31.5358
-85.8556,33.5872
-82.5567,35.5953
-83.3275,33.9481
-84.4417,33.63
-86.745,33.5656
-82.4044,36.4731
-81.3908,31.1522
-80.0403,32.8986
-80.9553,35.2236
-85.2014,35.0311
-81.1186,33.9486
-86.5225,30.7797
-82.3461,34.8461
-81.7019,30.4844
-83.9858,35.8181
-89.9864,35.0564
-88.2397,30.6794
-86.4075,32.2997
-87.5997,34.7442
-86.6892,36.1189
-87.1869,30.4781
-97.68,30.1831
-90.2214,32.3367
-92.2956,31.3928
-90.9853,33.4825
-92.0406,32.5156
-93.8411,32.4506
-97.7603,30.3208
-97.2283,31.6189
-96.8556,32.8519
-97.3614,32.8192
-99.6822,32.4106
-92.2389,34.7272
-94.3625,35.3331
-98.4928,33.9786
-97.6006,35.3889
-95.8872,36.1994
-97.1019,36.7367
-91.1469,30.5372
-93.1567,36.2667
-95.4025,32.3542
-99.7689,36.2967
-90.0867,33.4964
-98.0283,37.155
-95.4842,37.6703
-97.6508,39.5514
-99.9683,37.7608
-97.8606,38.0653
-94.5022,37.1467
-96.1897,38.3306
-90.3736,38.7525
-93.4003,37.2353
-95.6261,39.0725
-69.7972,44.3206
-68.8186,44.7978
-68.0172,46.8706
-71.4383,42.9333
-76.7633,40.1936
-75.9667,40.3667
-73.8803,40.7794
-78.7369,42.9486
-74.1694,40.6825
-73.8092,42.7431
-78.3203,40.2964
-75.4492,40.6508
-71.0106,42.3606
-72.6825,41.9381
-73.15,44.4683
-71.5011,43.1953
-76.8919,42.1594
-73.6167,43.35
-71.1136,42.2122
-71.2994,44.2667
-72.8872,41.2639
-79.9217,40.3547
-70.3003,43.6497
-71.4325,41.7219
-77.6767,43.1167
-76.1039,43.1111
-72.7161,42.1578
-75.7269,41.3336
-76.9217,41.2433
-71.2833,41.5333
-74.8158,40.2769
-71.7989,41.3497
-82.8183,42.6083
-81.4642,41.0375
-83.4281,45.0606
-85.3967,44.2656
-81.86,41.4131
-82.8808,39.9914
-87.0939,45.7181
-83.7494,42.9667
-85.2064,40.9706
-84.4908,43.9758
-84.4667,42.2667
-84.5789,42.7803
-89.3453,43.1406
-87.9044,42.955
-86.2367,43.1711
-84.7928,45.5644
-89.6839,40.6675
-84.0797,43.5331
-82.7167,41.45
-84.3572,46.4794
-86.3164,41.7072
-85.5825,44.7408
-80.6739,41.2544
-80.1825,42.08
-87.8667,42.4167
-82.5178,40.8203
-80.6472,40.1764
-81.4333,40.9167
-89.6256,44.9258
-88.1111,44.4983
-92.2097,46.8369
-96.8111,46.9253
-97.1839,47.9428
-93.3981,48.5614
-91.2528,43.8789
-93.2289,44.8831
-90.5233,41.4653
-92.4917,43.9042
-94.0514,45.5433
-98.4131,45.4558
-91.1253,40.7833
-93.6531,41.5339
-98.3136,40.9611
-98.2231,44.3981
-91.5431,41.6328
-96.7475,40.8508
-93.3269,43.1544
-97.4353,41.9856
-95.8992,41.3103
-96.3792,42.3914
-96.7289,43.5878
-97.1494,44.9047
-92.4467,41.1078
-91.7167,41.8833
-91.4878,44.8664
-92.6886,45.7728
-100.9269,29.3783
-103.2092,29.3483
-100.2831,34.4272
-104.5083,33.3075
-102.1889,31.9433
-100.4922,31.3711
-101.8136,33.6542
-106.3758,31.8111
-101.7089,35.2333
-106.6156,35.0419
-103.1539,36.4486
-105.8614,37.4389
-104.8694,39.7633
-100.7247,37.9272
-101.7,39.3669
-108.54,39.1342
-107.7206,32.2622
-108.2292,36.7436
-119.95,36.3333
-118.1464,33.8117
-118.4892,34.2097
-118.3575,34.2006
-117.0903,38.0511
-114.8467,39.2953
-119.0542,35.4344
-114.7142,33.6186
-110.9553,32.1314
-116.7858,34.8536
-115.1633,36.0719
-110.7153,38.3706
-118.3889,33.9381
-114.6189,34.7675
-112.0039,33.4278
-112.4208,34.6517
-119.7711,39.4839
-118.7242,34.7436
-117.1831,32.7336
-119.8425,34.4258
-110.7208,35.0281
-122.8103,38.5039
-120.7103,39.2775
-121.495,38.5069
-121.6081,36.6636
-122.3647,37.6197
-121.2258,37.8892
-122.0481,37.4058
-122.055,37.9917
-120.9506,37.6242
-121.4169,38.5556
-120.4486,34.8994
-123.2008,39.1258
-121.8144,37.6928
-121.9239,37.3592
-86.0003,31.79
-87.7367,31.8814
-100.7603,46.7708
-102.7972,46.7994
-103.2167,40.1667
-104.8061,41.1519
-101.0344,40.5233
-108.7261,42.8153
-105.6747,41.3119
-100.6694,41.1214
-100.2856,44.3814
-109.0528,41.5944
-103.5931,41.8706
-106.9689,44.7694
-100.55,42.8783
-108.5422,45.8069
-109.4578,47.0492
-105.8825,46.4267
-107.5211,40.4953
-108.0822,44.5169
-108.4767,43.0661
-106.4636,42.8975
-103.0536,44.0433
-119.3192,47.2078
-116.8917,40.6117
-115.7886,40.8289
-112.0114,41.1961
-111.9694,40.7781
-117.8081,40.9017
-117.8086,44.8428
-116.2406,43.5667
-111.1608,45.7881
-113.7661,42.5417
-112.5006,45.9647
-112.3753,48.6033
-112.5545,45.2575
-119.5153,47.3078
-111.3822,47.4733
-111.9636,46.6056
-112.0672,43.5164
-117.0156,46.3747
-118.4247,45.5114
-114.0925,46.9208
-118.8528,45.6906
-112.5711,42.9203
-117.5281,47.6217
-118.2869,46.0947
-119.1167,46.2667
-110.1075,42.5844
-124.1603,40.8097
-122.3328,41.3325
-122.2536,40.1519
-122.5372,48.7939
-121.1661,45.6194
-123.2206,44.1278
-122.2803,47.9078
-122.8722,42.3811
-122.9033,46.9733
-122.6003,45.5908
-121.1392,44.2558
-123.3547,43.2389
-123.0011,44.905
-122.3139,47.4444
-122.4089,45.5511
-120.5428,46.5683
-122.6667,48.35
-122.2986,40.5175
-122.4717,41.7806
-124.1086,40.9781
-124.2367,41.7803
-116.9158,33.0375
-111.1697,32.2394
-110.5086,31.5908
-116.0225,36.6239
-117.145,36.6019
-111.2936,38.3028
-117.1903,33.4392
-119.8797,34.4142
-101.6097,36.5683
-84.5658,33.3633
-84.9033,38.1847
-86.3939,31.3089
-82.6572,39.7556
-88.5319,30.4636
-84.2264,39.5936
-81.5147,30.3361
-84.3022,33.875
-86.7817,33.1783
-89.8222,30.3433
-85.8033,39.5781
-84.2375,36.0236
-82.1592,34.2486
-95.4139,30.3567
-97.0939,32.6636
-95.5561,30.0675
-96.5903,33.1803
-91.8839,30.0375
-93.5792,39.8233
-90.0289,30.0494
-92.4703,36.3689
-93.0947,35.2578
-93.5781,34.5467
-94.3,36.2833
-94.4008,34.05
-97.0914,36.1181
-97.1083,36.1347
-90.2344,35.135
-91.8731,30.0917
-92.1164,32.8833
-96.6097,39.1028
-71.545,44.3675
-72.5178,43.3436
-72.0194,44.42
-73.1708,42.6958
-70.7294,41.9097
-72.0036,42.805
-72.6144,44.5344
-73.4169,40.7342
-75.3794,41.1389
-71.5414,41.4911
-71.5417,41.4783
-86.92,46.3344
-86.65,46.4167
-84.7203,44.9081
-90.1736,44.0603
-81.4597,30.8078
-85.9622,34.285
-85.6172,34.5653
-86.7964,34.1953
-87.3461,34.6603
-87.7103,34.4536
-85.9997,34.6942
-86.9786,32.335
-76.2461,42.44
-73.4667,44.65
-86.0572,33.5722
-82.6261,27.7628
-81.3183,25.8997
-107.7597,37.1431
-103.7158,39.1894
-107.8975,38.505
-109.6061,31.4583
-109.3792,34.5183
-104.2581,32.3336
-104.6883,38.81
-102.55,36.0167
-108.8389,35.0706
-104.4983,38.29
-104.8489,39.5703
-108.6275,37.3031
-106.8683,39.2231
-109.7542,38.755
-118.7167,39.4167
-119.2069,34.2008
-118.2353,34.0511
-111.3447,34.2325
-113.9331,35.2578
-117.8664,33.68
-119.7194,36.78
-118.4514,34.0158
-120.6414,35.2372
-120.6283,35.6697
-121.5897,38.6956
-122.2847,38.2103
-123.0747,38.3208
-77.7297,39.7078
-78.7239,33.8117
-75.5103,38.3406
-76.6833,39.1667
-77.3833,34.7
-74.5672,39.4494
-78.453,38.1386
-77.4636,38.9408
-75.4631,37.9406
-78.8803,34.9914
-76.493,37.1319
-77.0075,36.9839
-76.6089,39.2814
-85.1611,34.3478
-84.3289,30.3975
-87.6161,33.2119
-80.2222,36.1336
-86.4239,36.9647
-84.4189,39.1033
-84.6717,39.0431
-84.2186,39.9061
-86.2803,39.7075
-84.6058,38.0408
-85.7392,38.1811
-89.6839,39.8447
-81.8922,39.9444
-84.9422,32.5161
-83.2767,30.7825
-82.7097,34.4978
-88.7714,34.2622
-89.0808,30.4119
-94.8897,38.8317
-95.6039,31.7831
-90.4708,31.1828
-95.3614,35.6567
-93.3,37.2
-99.0525,34.9894
-94.7544,31.2361
-91.9347,34.175
-91.1919,39.9369
-99.8297,39.3756
-92.8142,33.2208
-94.1694,36.0097
-106.6213,48.2138
-109.7633,48.5428
-103.6367,48.1739
-105.5744,48.0944
-103.6114,43.7331
-102.6547,46.0139
-100.5914,40.2064
-101.4394,47.6458
-107.8853,40.0489
-106.9475,47.3258
-100.4078,45.5464
-104.25,46.3583
-101.445,42.0681
-104.4364,44.5169
-117.8644,42.5906
-117.4283,47.9742
-117.1086,46.7439
-112.9422,43.5317
-110.4211,44.5444
-117.3214,47.6831
-114.4869,42.4819
-116.1017,44.8889
-118.9564,43.595
-123.8825,46.1569
-123.9303,46.9728
-123.1408,47.2381
-121.7242,42.1469
-120.2014,47.3978
-124.555,47.9375
-122.2144,47.4933
-122.9486,45.5406
-123.4983,48.1203
-123.1339,45.1947
-122.5761,47.2675
-122.7686,45.2486
-122.2553,47.6872
-122.6572,45.6208
-69.9933,41.6875
-68.7006,44.9281
-67.8833,46.96
-73.1289,41.1583
-72.5794,44.2033
-70.28,41.6686
-74.8458,44.9358
-70.9583,41.6764
-73.9692,40.7789
-75.0111,40.0819
-71.8731,42.2706
-72.3047,43.6264
-73.7622,40.6386
-76.0217,43.9922
-84.6739,44.3592
-85.5519,42.2347
-83.4181,42.665
-87.8136,42.7611
-89.0931,42.1928
-80.2144,40.4847
-83.8014,41.5886
-87.9336,41.995
-83.3308,42.2314
-83.5644,45.0717
-87.5483,46.5311
-85.5447,42.8939
-88.2778,40.0397
-86.4267,42.1244
-90.7036,42.3978
-92.4011,42.5544
-97.3633,42.8783
-94.1308,46.4047
-98.4272,40.6044
-98.0333,43.7667
-98.9517,41.6236
-90.5808,41.6117
-99.8422,43.3906
-93.9019,40.6331
-96.9914,45.6689
